Order_Discount_Group,Order_Profit_Margin
0%,49.0
>0-10%,31.12317361848012
>10-20%,10.414473684210526
>20-30%,-9.333093201260692
>0-10%,29.187106488613967
0%,48.99999999999999
>0-10%,12.222222222222223
0%,37.54996934396076
>10-20%,11.102744291605925
0%,47.99999999999999
0%,47.0
0%,43.99999999999999
>10-20%,33.75
>10-20%,11.25
0%,29.765237002577482
>10-20%,-20.0
>10-20%,-6.437563960429815
>30%,-17.256917468475468
>0-10%,18.568893054208488
0%,47.0
>30%,31.688398865562434
>30%,-17.722421252738993
>10-20%,8.75
>0-10%,19.77493929536812
>20-30%,-7.195617448018507
>30%,-125.00000000000003
>10-20%,36.25000000000001
0%,26.0
0%,26.0
>10-20%,6.37095598950743
0%,11.0
0%,30.2211351580424
>10-20%,8.75
>30%,13.333333333333334
0%,43.85957460711602
0%,28.18202256663903
>10-20%,12.727122015915118
>30%,-150.0
0%,50.0
>20-30%,-12.721652900989088
>10-20%,32.49999999999999
>30%,-73.99999999999999
>10-20%,10.95591444783937
0%,49.0
>30%,-39.79672650475185
0%,30.0
>10-20%,6.25
0%,30.000000000000004
>0-10%,12.059494826536822
>0-10%,23.454227564036493
0%,40.47461368653422
0%,27.0
>20-30%,-17.835288259378114
>10-20%,-2.5
>30%,-107.02553303500922
